Species,Block,Latitude,Longitude,AddressAccuracy,Id,Year,Week,Day,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
3,10,41.974689,-87.890615,9,7191,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,10,41.974689,-87.890615,9,7192,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,10,41.974689,-87.890615,9,7193,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,10,41.974689,-87.890615,9,7194,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
1,10,41.974689,-87.890615,9,7195,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
1,10,41.974689,-87.890615,9,7196,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,10,41.957799,-87.930995,5,7197,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,10,41.957799,-87.930995,5,7198,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,10,41.957799,-87.930995,5,7199,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
1,10,41.957799,-87.930995,5,7200,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,48,41.925198,-87.746381,8,7201,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,48,41.925198,-87.746381,8,7202,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
1,48,41.925198,-87.746381,8,7203,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,51,41.973845,-87.805059,9,7204,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,51,41.973845,-87.805059,9,7205,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,51,41.973845,-87.805059,9,7206,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
1,51,41.973845,-87.805059,9,7207,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,82,41.743402,-87.731435,8,7208,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,65,41.728495,-87.600963,5,7209,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,65,41.728495,-87.600963,5,7210,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,17,41.947227,-87.671457,9,7211,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,90,41.793818,-87.654234,5,7212,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,90,41.793818,-87.654234,5,7213,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
1,90,41.793818,-87.654234,5,7214,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,13,41.904194,-87.756155,9,7215,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,39,41.951866,-87.725057,8,7216,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
3,51,41.763733,-87.742302,8,7217,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
1,51,41.763733,-87.742302,8,7218,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,17,41.912563,-87.668055,9,7219,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
6,42,41.776428,-87.627096,8,7220,2011,31,222,2,84,70,77,68,71,0,12,-1,29.26,29.91,5.2,7,6.0
2,41,41.95469,-87.800991,9,7221,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,25,41.891118,-87.654491,8,7222,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,25,41.891118,-87.654491,8,7223,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,11,41.867108,-87.654224,8,7224,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,11,41.867108,-87.654224,8,7225,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,11,41.896282,-87.655232,8,7226,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,22,41.921965,-87.632085,8,7227,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,22,41.921965,-87.632085,8,7228,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,22,41.921965,-87.632085,8,7229,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,17,41.720848,-87.666014,9,7230,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,17,41.720848,-87.666014,9,7231,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,17,41.720848,-87.666014,9,7232,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,89,41.732984,-87.649642,8,7233,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,36,41.944869,-87.832763,8,7234,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,50,41.801498,-87.763416,9,7235,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,50,41.801498,-87.763416,9,7236,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,50,41.801498,-87.763416,9,7237,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,14,41.906638,-87.701431,9,7238,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.723195,-87.64997,5,7239,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,10,41.723195,-87.64997,5,7240,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,11,41.868077,-87.666901,9,7241,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,11,41.868077,-87.666901,9,7242,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,11,41.868077,-87.666901,9,7243,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,43,41.878114,-87.629798,3,7244,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,28,41.932094,-87.700117,8,7245,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,28,41.932094,-87.700117,8,7246,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,70,41.916265,-87.800515,8,7247,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,70,41.916265,-87.800515,8,7248,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,70,41.916265,-87.800515,8,7249,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,25,41.846075,-87.716277,9,7250,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,25,41.846075,-87.716277,9,7251,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,46,41.964242,-87.757639,8,7252,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,46,41.964242,-87.757639,8,7253,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,70,42.008314,-87.777921,9,7254,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,70,42.008314,-87.777921,9,7255,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,61,41.923738,-87.785288,9,7256,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,12,42.010412,-87.66214,8,7257,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,10,41.89923,-87.716788,9,7258,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
6,10,41.89923,-87.716788,9,7259,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,11,41.903002,-87.688267,8,7260,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,11,41.903002,-87.688267,8,7261,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,11,41.903002,-87.688267,8,7262,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,60,41.960616,-87.777189,9,7263,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,33,41.704336,-87.703736,8,7264,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,17,41.911824,-87.726737,9,7265,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,22,41.801179,-87.679447,8,7266,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,35,41.800737,-87.71188,8,7267,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,52,41.778297,-87.752411,9,7268,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,52,41.778297,-87.752411,9,7269,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,67,41.77166,-87.703047,8,7270,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
6,67,41.77166,-87.703047,8,7271,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,22,41.768388,-87.678649,8,7272,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.773215,-87.60088,8,7273,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,10,41.773215,-87.60088,8,7274,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,10,41.773215,-87.60088,8,7275,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,39,41.822536,-87.666343,9,7276,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,39,41.822536,-87.666343,9,7277,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,64,41.778748,-87.586427,8,7278,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,71,41.766202,-87.562889,9,7279,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,40,41.821582,-87.627796,9,7280,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,79,41.754292,-87.590773,9,7281,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,52,41.798697,-87.736812,8,7282,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,52,41.798697,-87.736812,8,7283,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,52,41.798697,-87.736812,8,7284,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
6,52,41.798697,-87.736812,8,7285,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,37,41.82561,-87.726549,9,7286,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,12,41.673408,-87.599862,5,7287,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,12,41.673408,-87.599862,5,7288,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,12,41.673408,-87.599862,5,7289,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,12,41.673408,-87.599862,5,7290,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.726465,-87.585413,5,7291,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,10,41.726465,-87.585413,5,7292,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
6,10,41.726465,-87.585413,5,7293,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,13,41.678618,-87.559308,5,7294,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,13,41.678618,-87.559308,5,7295,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
6,13,41.678618,-87.559308,5,7296,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,13,41.740641,-87.546587,5,7297,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,13,41.740641,-87.546587,5,7298,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
6,37,41.680946,-87.535198,8,7299,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,24,41.704572,-87.565666,8,7300,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,24,41.704572,-87.565666,8,7301,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,24,41.704572,-87.565666,8,7302,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,89,41.733643,-87.55551,8,7303,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.750498,-87.605294,5,7304,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,58,41.984809,-87.728492,8,7305,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,58,41.984809,-87.728492,8,7306,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,40,41.659112,-87.538693,8,7307,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.974689,-87.890615,9,7308,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.974689,-87.890615,9,7309,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.974689,-87.890615,9,7310,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.974689,-87.890615,9,7311,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.974689,-87.890615,9,7312,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.974689,-87.890615,9,7313,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.974689,-87.890615,9,7314,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.974689,-87.890615,9,7315,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,10,41.974689,-87.890615,9,7316,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,10,41.974689,-87.890615,9,7317,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,10,41.974689,-87.890615,9,7318,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,10,41.974689,-87.890615,9,7319,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,10,41.974689,-87.890615,9,7320,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,10,41.974689,-87.890615,9,7321,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,10,41.974689,-87.890615,9,7322,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
4,10,41.974689,-87.890615,9,7323,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
4,10,41.974689,-87.890615,9,7324,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.957799,-87.930995,5,7325,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,10,41.957799,-87.930995,5,7326,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,10,41.957799,-87.930995,5,7327,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,48,41.925198,-87.746381,8,7328,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,48,41.925198,-87.746381,8,7329,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,51,41.973845,-87.805059,9,7330,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,51,41.973845,-87.805059,9,7331,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,82,41.743402,-87.731435,8,7332,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,65,41.728495,-87.600963,5,7333,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,65,41.728495,-87.600963,5,7334,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,17,41.947227,-87.671457,9,7335,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,90,41.793818,-87.654234,5,7336,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,90,41.793818,-87.654234,5,7337,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,90,41.793818,-87.654234,5,7338,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,13,41.904194,-87.756155,9,7339,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,13,41.904194,-87.756155,9,7340,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,17,41.912563,-87.668055,9,7341,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,17,41.912563,-87.668055,9,7342,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,71,42.009876,-87.807277,9,7343,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,71,42.009876,-87.807277,9,7344,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,42,41.776428,-87.627096,8,7345,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
3,42,41.776428,-87.627096,8,7346,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
1,42,41.776428,-87.627096,8,7347,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
6,42,41.776428,-87.627096,8,7348,2011,32,236,2,82,65,74,57,64,0, 9,0.00,29.28,29.93,8.2,19,8.4
2,41,41.95469,-87.800991,9,7349,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,11,41.867108,-87.654224,8,7350,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
1,11,41.867108,-87.654224,8,7351,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,11,41.896282,-87.655232,8,7352,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,22,41.921965,-87.632085,8,7353,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,22,41.921965,-87.632085,8,7354,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,89,41.732984,-87.649642,8,7355,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,36,41.944869,-87.832763,8,7356,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,58,41.986921,-87.689778,9,7357,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,50,41.801498,-87.763416,9,7358,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,50,41.801498,-87.763416,9,7359,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
1,50,41.801498,-87.763416,9,7360,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,14,41.906638,-87.701431,9,7361,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,10,41.723195,-87.64997,5,7362,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,42,41.662014,-87.724608,8,7363,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
1,42,41.662014,-87.724608,8,7364,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
6,42,41.662014,-87.724608,8,7365,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,43,41.878114,-87.629798,3,7366,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,28,41.932094,-87.700117,8,7367,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
1,28,41.932094,-87.700117,8,7368,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,70,41.916265,-87.800515,8,7369,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,70,41.916265,-87.800515,8,7370,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,25,41.846075,-87.716277,9,7371,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,25,41.846075,-87.716277,9,7372,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,37,41.948167,-87.730698,8,7373,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,37,41.948167,-87.730698,8,7374,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,45,41.963976,-87.69181,9,7375,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,45,41.963976,-87.69181,9,7376,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
1,45,41.963976,-87.69181,9,7377,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,46,41.964242,-87.757639,8,7378,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,46,41.964242,-87.757639,8,7379,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,61,41.991429,-87.747113,8,7380,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,30,41.857402,-87.694991,8,7381,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
1,30,41.857402,-87.694991,8,7382,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,11,41.868142,-87.696269,9,7383,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,11,41.868142,-87.696269,9,7384,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,61,41.923738,-87.785288,9,7385,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,10,41.89923,-87.716788,9,7386,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,10,41.89923,-87.716788,9,7387,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
6,10,41.89923,-87.716788,9,7388,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,11,41.903002,-87.688267,8,7389,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,11,41.903002,-87.688267,8,7390,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,60,41.960616,-87.777189,9,7391,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,35,41.800737,-87.71188,8,7392,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
1,35,41.800737,-87.71188,8,7393,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,52,41.778297,-87.752411,9,7394,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,67,41.77166,-87.703047,8,7395,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
1,67,41.77166,-87.703047,8,7396,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,22,41.768388,-87.678649,8,7397,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
1,22,41.768388,-87.678649,8,7398,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,10,41.773215,-87.60088,8,7399,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,10,41.773215,-87.60088,8,7400,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
2,39,41.822536,-87.666343,9,7401,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
3,39,41.822536,-87.666343,9,7402,2011,33,250,1,87,64,76,63,68,0,11,0.00,29.18,29.89,3.3,14,5.2
